order_id,customer_id,order_date,product_id,quantity,status,payment_method,total_amount
ORD-00000943,CUST-000016,2025-07-19,PROD-00160,5,cancelled,Credit Card,429.02
ORD-00000944,CUST-000359,2025-11-25,PROD-00141,3,pending,Credit Card,1887.69
ORD-00000945,CUST-000824,2025-06-06,PROD-00073,5,completed,Credit Card,161.06
ORD-00000946,CUST-000628,2026-01-26,PROD-00087,5,pending,Credit Card,277.55
ORD-00000947,CUST-000483,2025-04-20,PROD-00173,1,completed,PayPal,126.52
ORD-00000948,CUST-000437,2026-01-07,PROD-00101,2,cancelled,Debit Card,1784.73
ORD-00000949,CUST-000645,2025-07-18,PROD-00177,4,cancelled,PayPal,638.63
ORD-00000950,CUST-000838,2025-02-23,PROD-00051,5,completed,PayPal,1144.22
ORD-00000951,CUST-000096,2025-12-22,PROD-00179,4,completed,PayPal,634.58
ORD-00000952,CUST-000660,2025-11-28,PROD-00182,4,pending,Credit Card,1895.95
ORD-00000953,CUST-000148,2025-10-20,PROD-00158,3,pending,PayPal,383.04
ORD-00000954,CUST-000940,2025-10-30,PROD-00171,3,pending,PayPal,985.26
ORD-00000955,CUST-000067,2025-03-29,PROD-00122,1,pending,PayPal,933.26
ORD-00000956,CUST-000175,2025-09-22,PROD-00073,3,cancelled,Debit Card,272.24
ORD-00000957,CUST-000106,2025-07-25,PROD-00104,1,pending,Debit Card,1305.91
ORD-00000958,CUST-000812,2025-07-25,PROD-00078,5,pending,PayPal,1189.26
ORD-00000959,CUST-000245,2025-05-02,PROD-00159,2,cancelled,Credit Card,1948.31
ORD-00000960,CUST-000394,2025-03-04,PROD-00017,3,completed,Debit Card,1190.12
ORD-00000961,CUST-000804,2025-05-15,PROD-00112,5,pending,Debit Card,1394.38
ORD-00000962,CUST-000178,2025-10-03,PROD-00170,1,cancelled,Debit Card,1156.89
ORD-00000963,CUST-000499,2025-08-25,PROD-00030,5,cancelled,PayPal,664.25
ORD-00000964,CUST-000100,2025-03-23,PROD-00114,2,pending,PayPal,157.82
ORD-00000965,CUST-000112,2025-09-18,PROD-00176,5,pending,PayPal,998.7
ORD-00000966,CUST-000677,2025-07-21,PROD-00016,1,completed,Credit Card,1776.78
ORD-00000967,CUST-000925,2025-03-02,PROD-00194,1,completed,Debit Card,315.45
ORD-00000968,CUST-000545,2025-10-03,PROD-00075,4,cancelled,Debit Card,905.38
ORD-00000969,CUST-000211,2025-04-23,PROD-00175,3,pending,Debit Card,1592.81
ORD-00000970,CUST-000696,2025-10-08,PROD-00078,4,cancelled,PayPal,1980.77
ORD-00000971,CUST-000597,2025-10-30,PROD-00003,5,cancelled,PayPal,1698.32
ORD-00000972,CUST-000873,2026-02-05,PROD-00076,1,pending,Debit Card,1936.44
ORD-00000973,CUST-000001,2025-03-02,PROD-00181,5,pending,Credit Card,1725.27
ORD-00000974,CUST-000887,2025-09-30,PROD-00008,2,pending,Debit Card,1188.52
ORD-00000975,CUST-000641,2025-12-08,PROD-00082,4,pending,PayPal,881.68
ORD-00000976,CUST-000217,2025-07-14,PROD-00170,2,pending,Credit Card,392.69
ORD-00000977,CUST-000394,2025-08-28,PROD-00093,4,completed,PayPal,1994.96
ORD-00000978,CUST-000687,2025-05-03,PROD-00033,2,completed,Credit Card,1303.81
ORD-00000979,CUST-000148,2026-01-22,PROD-00185,4,cancelled,PayPal,1950.45
ORD-00000980,CUST-000140,2025-08-08,PROD-00022,2,cancelled,PayPal,1723.1
ORD-00000981,CUST-000916,2025-11-13,PROD-00179,5,pending,Debit Card,376.0
ORD-00000982,CUST-000522,2025-05-20,PROD-00109,5,pending,PayPal,723.51
ORD-00000983,CUST-000191,2025-08-13,PROD-00109,5,completed,Debit Card,1006.35
ORD-00000984,CUST-000749,2025-11-09,PROD-00061,5,pending,PayPal,1854.6
ORD-00000985,CUST-000591,2025-05-06,PROD-00094,1,completed,Debit Card,976.87
ORD-00000986,CUST-000378,2025-04-11,PROD-00029,5,pending,Debit Card,178.52
ORD-00000987,CUST-000748,2025-03-17,PROD-00188,5,pending,PayPal,1043.56
ORD-00000988,CUST-000536,2025-03-05,PROD-00157,1,completed,PayPal,1268.71
ORD-00000989,CUST-000680,2025-09-21,PROD-00172,1,cancelled,Debit Card,1087.61
ORD-00000990,CUST-000594,2025-08-09,PROD-00080,5,completed,PayPal,1079.37
ORD-00000991,CUST-000012,2025-10-30,PROD-00121,4,cancelled,PayPal,1156.45
ORD-00000992,CUST-000340,2025-08-03,PROD-00108,3,pending,PayPal,351.67
ORD-00000993,CUST-000712,2025-05-21,PROD-00153,3,cancelled,Debit Card,535.68
ORD-00000994,CUST-000645,2025-04-27,PROD-00122,5,completed,Debit Card,122.21
ORD-00000995,CUST-000299,2025-08-09,PROD-00189,5,completed,PayPal,979.83
ORD-00000996,CUST-000130,2025-10-14,PROD-00130,1,pending,PayPal,282.43
ORD-00000997,CUST-000288,2025-12-13,PROD-00071,3,completed,Debit Card,240.87
ORD-00000998,CUST-000179,2025-12-25,PROD-00152,2,cancelled,PayPal,752.14
ORD-00000999,CUST-000180,2026-01-07,PROD-00067,2,pending,Credit Card,1602.76
ORD-00001000,CUST-000883,2026-01-20,PROD-00009,3,completed,Credit Card,1199.18
ORD-00001001,CUST-000842,2025-05-22,PROD-00040,4,pending,PayPal,491.14
ORD-00001002,CUST-000451,2025-11-13,PROD-00186,2,completed,Debit Card,1474.03
ORD-00001003,CUST-000354,2025-03-19,PROD-00014,3,completed,Credit Card,351.85
ORD-00001004,CUST-000409,2025-11-22,PROD-00122,3,pending,Debit Card,1897.54
ORD-00001005,CUST-000945,2025-10-29,PROD-00137,2,pending,Debit Card,1417.1
ORD-00001006,CUST-000486,2025-07-20,PROD-00068,2,cancelled,PayPal,43.49
ORD-00001007,CUST-000950,2025-08-31,PROD-00115,4,cancelled,PayPal,1924.29
ORD-00001008,CUST-000700,2025-08-13,PROD-00011,1,cancelled,Debit Card,720.58
ORD-00001009,CUST-000865,2025-07-13,PROD-00111,5,cancelled,PayPal,683.24
ORD-00001010,CUST-000274,2025-12-05,PROD-00026,3,cancelled,Debit Card,794.48
ORD-00001011,CUST-000792,2026-02-07,PROD-00173,2,cancelled,Debit Card,1185.67
ORD-00001012,CUST-000200,2026-01-11,PROD-00134,3,cancelled,Debit Card,1986.57
ORD-00001013,CUST-000321,2025-09-06,PROD-00141,1,cancelled,Credit Card,1666.75
ORD-00001014,CUST-000013,2025-11-10,PROD-00106,1,cancelled,Credit Card,1377.29
ORD-00001015,CUST-000360,2025-10-02,PROD-00057,3,pending,Credit Card,87.4
ORD-00001016,CUST-000635,2026-02-19,PROD-00024,1,cancelled,Debit Card,1790.05
ORD-00001017,CUST-000223,2025-11-10,PROD-00154,1,cancelled,Credit Card,191.05
ORD-00001018,CUST-000620,2025-08-01,PROD-00034,4,cancelled,Debit Card,1140.82
ORD-00001019,CUST-000991,2025-12-21,PROD-00048,1,cancelled,Credit Card,521.6
ORD-00001020,CUST-000479,2025-03-15,PROD-00170,1,cancelled,PayPal,1846.94
ORD-00001021,CUST-000284,2025-12-16,PROD-00197,4,cancelled,Debit Card,1544.36
ORD-00001022,CUST-000332,2025-12-22,PROD-00066,2,completed,PayPal,1558.67
ORD-00001023,CUST-000392,2025-11-14,PROD-00100,3,completed,PayPal,1912.1
ORD-00001024,CUST-000272,2025-03-08,PROD-00046,4,completed,PayPal,1959.26
ORD-00001025,CUST-000206,2025-07-18,PROD-00157,4,completed,Debit Card,994.27
ORD-00001026,CUST-000148,2026-01-27,PROD-00139,4,completed,Debit Card,1293.81
ORD-00001027,CUST-000935,2025-10-10,PROD-00114,3,completed,Credit Card,164.38
ORD-00001028,CUST-000586,2025-08-02,PROD-00187,3,pending,Credit Card,1795.09
ORD-00001029,CUST-000153,2025-12-07,PROD-00168,1,completed,Debit Card,793.16
ORD-00001030,CUST-000156,2025-03-31,PROD-00180,3,pending,Debit Card,27.33
ORD-00001031,CUST-000725,2025-12-29,PROD-00198,4,pending,PayPal,819.75
ORD-00001032,CUST-000746,2025-11-26,PROD-00200,1,cancelled,Credit Card,26.55
ORD-00001033,CUST-000978,2025-09-22,PROD-00177,4,completed,Debit Card,1079.9
ORD-00001034,CUST-000368,2025-12-08,PROD-00086,3,pending,Credit Card,1271.9
ORD-00001035,CUST-000982,2025-11-13,PROD-00166,1,pending,Debit Card,1709.62
ORD-00001036,CUST-000349,2025-07-06,PROD-00021,4,pending,Debit Card,422.18
ORD-00001037,CUST-000568,2025-10-20,PROD-00011,4,cancelled,Credit Card,611.76
ORD-00001038,CUST-000400,2025-04-14,PROD-00028,3,pending,Credit Card,1772.72
ORD-00001039,CUST-000449,2025-05-21,PROD-00189,2,completed,Credit Card,402.32
ORD-00001040,CUST-000738,2025-08-17,PROD-00152,2,pending,PayPal,144.73
ORD-00001041,CUST-000554,2025-05-29,PROD-00165,3,pending,Debit Card,1930.61
ORD-00001042,CUST-000832,2025-06-22,PROD-00116,1,completed,PayPal,130.99
ORD-00001043,CUST-000807,2025-11-02,PROD-00185,1,pending,Credit Card,439.12
ORD-00001044,CUST-000670,2025-08-08,PROD-00171,5,pending,Debit Card,1743.0
ORD-00001045,CUST-000550,2025-11-08,PROD-00039,5,completed,Credit Card,93.02
ORD-00001046,CUST-000145,2025-11-24,PROD-00126,1,pending,Debit Card,110.69
ORD-00001047,CUST-000719,2025-11-26,PROD-00167,2,completed,Credit Card,1272.67
ORD-00001048,CUST-000927,2025-06-27,PROD-00079,1,pending,Debit Card,357.96
ORD-00001049,CUST-000606,2025-11-01,PROD-00017,1,completed,PayPal,1198.06
ORD-00001050,CUST-000631,2025-06-23,PROD-00057,1,completed,PayPal,687.94
ORD-00001051,CUST-000856,2025-08-05,PROD-00189,4,pending,Credit Card,1952.19
ORD-00001052,CUST-000590,2025-05-27,PROD-00140,2,pending,Credit Card,1533.17
ORD-00001053,CUST-000608,2025-06-02,PROD-00045,3,completed,Credit Card,562.31
ORD-00001054,CUST-000776,2025-03-07,PROD-00107,2,cancelled,PayPal,1115.75
ORD-00001055,CUST-000450,2025-04-14,PROD-00063,5,completed,Credit Card,217.94
ORD-00001056,CUST-000868,2025-08-31,PROD-00162,5,pending,Credit Card,50.95
ORD-00001057,CUST-000499,2025-03-03,PROD-00021,1,completed,Credit Card,1853.75
ORD-00001058,CUST-000724,2026-01-10,PROD-00167,5,pending,PayPal,1393.14
ORD-00001059,CUST-000812,2025-09-16,PROD-00198,4,cancelled,Credit Card,428.2
ORD-00001060,CUST-000656,2025-11-10,PROD-00070,5,pending,PayPal,493.72
ORD-00001061,CUST-000179,2025-06-14,PROD-00157,1,cancelled,Credit Card,1440.05
ORD-00001062,CUST-000627,2025-11-10,PROD-00023,3,pending,PayPal,29.05
ORD-00001063,CUST-000242,2025-09-17,PROD-00050,1,cancelled,Credit Card,1245.46
ORD-00001064,CUST-000884,2025-06-13,PROD-00195,5,cancelled,Credit Card,939.15
ORD-00001065,CUST-000642,2025-11-09,PROD-00169,2,pending,Credit Card,403.56
ORD-00001066,CUST-000816,2025-10-26,PROD-00039,4,pending,Credit Card,336.32
ORD-00001067,CUST-000945,2025-04-19,PROD-00012,1,cancelled,PayPal,584.43
ORD-00001068,CUST-000446,2025-12-13,PROD-00065,3,cancelled,PayPal,105.77
ORD-00001069,CUST-000759,2025-04-10,PROD-00014,5,completed,Credit Card,1575.27
ORD-00001070,CUST-000497,2025-10-02,PROD-00132,1,completed,Credit Card,1448.38
ORD-00001071,CUST-000607,2026-01-02,PROD-00149,3,pending,Credit Card,1499.23
ORD-00001072,CUST-000920,2025-05-27,PROD-00084,2,completed,PayPal,471.01
ORD-00001073,CUST-000243,2025-05-16,PROD-00189,4,completed,PayPal,1784.9
ORD-00001074,CUST-000076,2025-12-30,PROD-00121,5,pending,Credit Card,1783.17
ORD-00001075,CUST-000149,2025-09-23,PROD-00056,5,pending,Credit Card,786.91
ORD-00001076,CUST-000140,2025-04-17,PROD-00118,2,cancelled,PayPal,1951.6
ORD-00001077,CUST-000208,2025-02-26,PROD-00086,2,completed,Debit Card,1145.96
ORD-00001078,CUST-000288,2025-07-05,PROD-00035,1,pending,PayPal,848.08
ORD-00001079,CUST-000779,2025-08-27,PROD-00088,2,pending,Debit Card,330.44
ORD-00001080,CUST-000814,2026-01-06,PROD-00164,5,completed,Debit Card,1940.87
ORD-00001081,CUST-000876,2025-08-30,PROD-00059,1,pending,Debit Card,988.64
ORD-00001082,CUST-000222,2025-08-15,PROD-00152,4,pending,PayPal,48.72
ORD-00001083,CUST-000439,2026-01-17,PROD-00189,2,completed,PayPal,879.81
ORD-00001084,CUST-000228,2026-02-12,PROD-00152,2,cancelled,Credit Card,847.19
ORD-00001085,CUST-000046,2025-10-15,PROD-00011,4,cancelled,Debit Card,86.57
ORD-00001086,CUST-000544,2025-09-24,PROD-00101,4,cancelled,Credit Card,915.83
ORD-00001087,CUST-000247,2025-08-24,PROD-00022,5,completed,Debit Card,1468.94
ORD-00001088,CUST-000973,2025-09-01,PROD-00056,2,pending,PayPal,493.34
ORD-00001089,CUST-000093,2025-07-10,PROD-00005,4,cancelled,PayPal,340.37
ORD-00001090,CUST-000471,2026-01-26,PROD-00147,5,completed,PayPal,938.25
ORD-00001091,CUST-000142,2025-10-17,PROD-00181,4,completed,PayPal,1261.09
ORD-00001092,CUST-000721,2026-01-06,PROD-00163,1,cancelled,Credit Card,782.06
ORD-00001093,CUST-000708,2025-08-17,PROD-00086,5,completed,PayPal,863.29
ORD-00001094,CUST-000277,2025-08-18,PROD-00179,5,cancelled,Debit Card,1593.07
ORD-00001095,CUST-000807,2025-07-11,PROD-00176,1,cancelled,PayPal,1476.81
ORD-00001096,CUST-000057,2025-10-24,PROD-00132,3,completed,Credit Card,778.25
ORD-00001097,CUST-000477,2025-03-17,PROD-00159,1,pending,PayPal,367.03
ORD-00001098,CUST-000573,2025-05-15,PROD-00181,1,cancelled,Debit Card,1551.68
ORD-00001099,CUST-000142,2025-05-08,PROD-00086,2,cancelled,Credit Card,1305.1
ORD-00001100,CUST-000756,2025-04-17,PROD-00193,5,cancelled,Credit Card,1511.28
ORD-00001101,CUST-000780,2025-10-02,PROD-00058,3,pending,PayPal,1017.06
ORD-00001102,CUST-000434,2025-11-15,PROD-00071,1,completed,PayPal,703.55
ORD-00001103,CUST-000498,2025-04-06,PROD-00129,5,completed,PayPal,1425.45
ORD-00001104,CUST-000695,2025-05-05,PROD-00137,3,pending,Debit Card,748.93
ORD-00001105,CUST-000690,2025-08-23,PROD-00178,1,completed,PayPal,192.87
ORD-00001106,CUST-000401,2025-09-18,PROD-00046,3,completed,Credit Card,346.24
ORD-00001107,CUST-000115,2025-10-13,PROD-00179,2,pending,Credit Card,1752.49
ORD-00001108,CUST-000534,2025-02-26,PROD-00161,1,pending,PayPal,1939.76
ORD-00001109,CUST-000555,2025-11-22,PROD-00034,4,pending,PayPal,898.84
ORD-00001110,CUST-000661,2025-12-18,PROD-00006,3,completed,Credit Card,63.63
ORD-00001111,CUST-000822,2025-12-07,PROD-00060,5,cancelled,PayPal,835.15
ORD-00001112,CUST-000352,2026-01-16,PROD-00168,3,pending,Debit Card,1338.39
ORD-00001113,CUST-000543,2025-11-20,PROD-00141,4,pending,PayPal,1143.16
ORD-00001114,CUST-000920,2025-07-05,PROD-00079,2,pending,Credit Card,978.8
ORD-00001115,CUST-000995,2025-03-06,PROD-00074,1,completed,PayPal,583.08
ORD-00001116,CUST-000980,2025-10-09,PROD-00043,5,completed,Debit Card,1079.93
ORD-00001117,CUST-000187,2026-02-05,PROD-00045,2,completed,Credit Card,251.5
ORD-00001118,CUST-000325,2025-08-26,PROD-00148,2,pending,PayPal,751.95
ORD-00001119,CUST-000211,2025-06-01,PROD-00144,1,cancelled,PayPal,1956.48
ORD-00001120,CUST-000152,2026-02-08,PROD-00096,4,cancelled,Credit Card,1076.61
ORD-00001121,CUST-000125,2025-12-28,PROD-00007,4,pending,Credit Card,1896.62
ORD-00001122,CUST-000951,2025-09-06,PROD-00082,2,completed,Debit Card,1101.37
ORD-00001123,CUST-000520,2025-03-23,PROD-00085,3,pending,PayPal,1939.82
ORD-00001124,CUST-000773,2025-12-11,PROD-00147,2,cancelled,Debit Card,1815.62
ORD-00001125,CUST-000453,2025-08-04,PROD-00087,1,cancelled,PayPal,1802.35
ORD-00001126,CUST-000143,2025-09-01,PROD-00174,5,completed,PayPal,69.1
ORD-00001127,CUST-000633,2025-05-22,PROD-00057,4,pending,Credit Card,666.21
ORD-00001128,CUST-000623,2025-12-10,PROD-00165,2,cancelled,Debit Card,459.84
ORD-00001129,CUST-000959,2025-04-29,PROD-00197,3,completed,Credit Card,185.51
ORD-00001130,CUST-000870,2026-01-30,PROD-00115,1,cancelled,PayPal,405.01
ORD-00001131,CUST-000326,2026-01-01,PROD-00155,5,cancelled,Credit Card,1818.72
ORD-00001132,CUST-000370,2025-05-16,PROD-00102,2,cancelled,PayPal,751.87
ORD-00001133,CUST-000382,2025-11-11,PROD-00004,3,pending,PayPal,630.01
ORD-00001134,CUST-000457,2025-04-27,PROD-00144,1,completed,Debit Card,1777.85
ORD-00001135,CUST-000760,2026-02-15,PROD-00107,4,pending,Credit Card,1615.23
ORD-00001136,CUST-000994,2025-05-30,PROD-00109,4,completed,Debit Card,1203.91
ORD-00001137,CUST-000148,2025-06-03,PROD-00054,3,pending,Debit Card,1973.54
ORD-00001138,CUST-000068,2025-11-20,PROD-00152,4,completed,Credit Card,830.73
ORD-00001139,CUST-000937,2025-11-17,PROD-00070,4,completed,Debit Card,935.0
ORD-00001140,CUST-000582,2026-01-23,PROD-00194,2,completed,Credit Card,1667.92
ORD-00001141,CUST-000297,2026-01-19,PROD-00142,4,completed,PayPal,1672.48
ORD-00001142,CUST-000312,2025-04-11,PROD-00127,5,cancelled,PayPal,464.55
ORD-00001143,CUST-000811,2025-06-12,PROD-00001,2,pending,PayPal,1912.93
ORD-00001144,CUST-000855,2025-05-09,PROD-00163,4,completed,Debit Card,1338.51
ORD-00001145,CUST-000295,2025-05-22,PROD-00107,2,pending,Debit Card,1296.68
ORD-00001146,CUST-000030,2025-11-27,PROD-00031,3,pending,Credit Card,1205.8
ORD-00001147,CUST-000371,2025-08-15,PROD-00149,4,cancelled,PayPal,1739.32
ORD-00001148,CUST-000644,2025-03-29,PROD-00176,4,cancelled,Credit Card,758.94
ORD-00001149,CUST-000751,2026-01-10,PROD-00148,1,pending,Credit Card,1171.68
ORD-00001150,CUST-000150,2025-03-12,PROD-00082,4,cancelled,Credit Card,727.62
ORD-00001151,CUST-000055,2025-12-08,PROD-00070,3,pending,Debit Card,1825.97
ORD-00001152,CUST-000365,2025-03-20,PROD-00013,3,pending,Debit Card,1285.11
ORD-00001153,CUST-000079,2025-08-16,PROD-00132,2,cancelled,Credit Card,1534.08
ORD-00001154,CUST-000614,2025-08-02,PROD-00193,2,cancelled,PayPal,1747.44
ORD-00001155,CUST-000847,2025-08-15,PROD-00176,3,pending,Debit Card,1401.98
ORD-00001156,CUST-000372,2025-03-30,PROD-00025,5,cancelled,PayPal,1650.16
ORD-00001157,CUST-000014,2025-09-25,PROD-00036,5,pending,PayPal,1562.04
ORD-00001158,CUST-000422,2025-09-28,PROD-00088,2,completed,Credit Card,326.02
ORD-00001159,CUST-000227,2025-06-11,PROD-00049,5,cancelled,Debit Card,1666.2
ORD-00001160,CUST-000539,2025-02-25,PROD-00137,5,cancelled,Credit Card,846.35
ORD-00001161,CUST-000939,2025-07-29,PROD-00020,1,completed,Credit Card,969.45
ORD-00001162,CUST-000320,2026-01-19,PROD-00177,3,completed,PayPal,1781.66
ORD-00001163,CUST-000612,2025-11-12,PROD-00134,3,completed,Debit Card,623.27
ORD-00001164,CUST-000763,2025-08-03,PROD-00031,2,completed,Debit Card,301.87
ORD-00001165,CUST-000233,2025-10-15,PROD-00079,2,completed,Credit Card,1962.6
ORD-00001166,CUST-000436,2025-09-25,PROD-00177,1,completed,Credit Card,1553.89
ORD-00001167,CUST-000776,2025-10-12,PROD-00111,1,completed,Credit Card,84.93
ORD-00001168,CUST-000676,2025-11-25,PROD-00132,5,completed,PayPal,255.47
ORD-00001169,CUST-000260,2026-02-20,PROD-00012,1,pending,Debit Card,40.34
ORD-00001170,CUST-000099,2025-05-25,PROD-00032,5,completed,Debit Card,1804.33
ORD-00001171,CUST-000190,2025-07-21,PROD-00172,3,completed,Credit Card,308.2
ORD-00001172,CUST-000765,2025-06-01,PROD-00072,5,pending,PayPal,337.9
ORD-00001173,CUST-000513,2025-10-10,PROD-00200,5,completed,Debit Card,1149.07
ORD-00001174,CUST-000102,2025-06-22,PROD-00149,1,cancelled,Credit Card,1437.31
ORD-00001175,CUST-000988,2025-08-17,PROD-00073,2,cancelled,Credit Card,1947.69
ORD-00001176,CUST-000102,2025-06-05,PROD-00055,5,cancelled,PayPal,745.6
ORD-00001177,CUST-000604,2025-10-16,PROD-00048,4,cancelled,Credit Card,378.08
ORD-00001178,CUST-000364,2025-05-29,PROD-00098,4,completed,Debit Card,470.56
ORD-00001179,CUST-000116,2025-09-04,PROD-00195,3,completed,PayPal,238.43
ORD-00001180,CUST-000140,2025-06-26,PROD-00127,3,cancelled,PayPal,1123.12
ORD-00001181,CUST-000042,2025-10-28,PROD-00022,3,pending,Credit Card,781.87
ORD-00001182,CUST-000468,2025-08-25,PROD-00154,3,cancelled,PayPal,467.23
ORD-00001183,CUST-000418,2025-10-09,PROD-00075,4,completed,Credit Card,1791.61
ORD-00001184,CUST-000822,2025-04-03,PROD-00122,3,completed,Credit Card,1997.47
ORD-00001185,CUST-000504,2025-11-25,PROD-00173,1,pending,PayPal,1054.87
ORD-00001186,CUST-000693,2025-04-29,PROD-00022,1,completed,PayPal,813.24
ORD-00001187,CUST-000605,2025-02-24,PROD-00027,2,completed,PayPal,1950.91
ORD-00001188,CUST-000347,2026-01-14,PROD-00052,5,pending,Credit Card,481.08
ORD-00001189,CUST-000435,2025-08-27,PROD-00186,4,pending,Debit Card,1536.62
ORD-00001190,CUST-000608,2025-08-22,PROD-00070,4,pending,PayPal,1340.02
ORD-00001191,CUST-000973,2025-04-28,PROD-00104,4,cancelled,PayPal,311.8
ORD-00001192,CUST-000466,2025-11-27,PROD-00028,1,pending,PayPal,1004.6
ORD-00001193,CUST-000644,2025-10-26,PROD-00035,1,completed,Debit Card,124.65
ORD-00001194,CUST-000070,2025-03-28,PROD-00128,1,completed,PayPal,1217.08
ORD-00001195,CUST-000335,2026-01-03,PROD-00040,3,cancelled,Debit Card,210.74
ORD-00001196,CUST-000079,2025-06-27,PROD-00170,5,pending,PayPal,419.82
ORD-00001197,CUST-000678,2025-10-31,PROD-00128,4,cancelled,PayPal,1094.03
ORD-00001198,CUST-000829,2025-12-20,PROD-00139,5,completed,Credit Card,1981.61
ORD-00001199,CUST-000902,2025-05-03,PROD-00031,4,pending,PayPal,1708.69
ORD-00001200,CUST-000454,2025-04-02,PROD-00118,1,completed,Credit Card,1122.2
ORD-00001201,CUST-000882,2025-05-17,PROD-00200,3,cancelled,Credit Card,993.13
ORD-00001202,CUST-000138,2025-06-14,PROD-00080,4,pending,Credit Card,1146.33
ORD-00001203,CUST-000503,2025-06-13,PROD-00169,5,cancelled,Debit Card,1152.98
ORD-00001204,CUST-000488,2025-11-29,PROD-00144,2,cancelled,Credit Card,794.94
ORD-00001205,CUST-000507,2025-08-13,PROD-00152,4,cancelled,Debit Card,718.47
ORD-00001206,CUST-000292,2025-10-30,PROD-00083,1,completed,Debit Card,109.33
ORD-00001207,CUST-000858,2026-01-27,PROD-00094,3,cancelled,Debit Card,73.26
ORD-00001208,CUST-000913,2025-05-09,PROD-00161,3,pending,Credit Card,867.73
ORD-00001209,CUST-000366,2025-10-25,PROD-00106,3,completed,Debit Card,503.57
ORD-00001210,CUST-000241,2025-06-20,PROD-00166,3,cancelled,Credit Card,1822.57
ORD-00001211,CUST-000068,2025-05-03,PROD-00079,1,pending,Credit Card,59.03
ORD-00001212,CUST-000334,2025-07-17,PROD-00010,4,cancelled,PayPal,1144.74
ORD-00001213,CUST-000924,2025-04-25,PROD-00108,3,completed,Debit Card,950.01
ORD-00001214,CUST-000023,2025-04-20,PROD-00082,4,cancelled,PayPal,658.39
ORD-00001215,CUST-000101,2025-10-22,PROD-00126,1,cancelled,Debit Card,427.7
ORD-00001216,CUST-000509,2025-06-21,PROD-00129,3,completed,Debit Card,613.05
ORD-00001217,CUST-000993,2025-08-30,PROD-00112,2,pending,Debit Card,1697.72
ORD-00001218,CUST-000807,2025-08-14,PROD-00020,5,completed,PayPal,545.01
ORD-00001219,CUST-000305,2025-09-27,PROD-00147,4,completed,Debit Card,1490.92
ORD-00001220,CUST-000095,2025-07-24,PROD-00184,5,completed,Debit Card,686.94
ORD-00001221,CUST-000069,2025-11-14,PROD-00146,5,pending,PayPal,435.28
ORD-00001222,CUST-000815,2025-05-16,PROD-00020,3,cancelled,PayPal,877.16
ORD-00001223,CUST-000553,2025-05-29,PROD-00081,2,pending,PayPal,517.5
ORD-00001224,CUST-000528,2026-01-29,PROD-00117,5,completed,Credit Card,1263.13
ORD-00001225,CUST-000529,2025-12-24,PROD-00048,5,pending,Credit Card,1328.4
ORD-00001226,CUST-000844,2025-07-07,PROD-00191,4,pending,Debit Card,1074.78
ORD-00001227,CUST-000630,2025-06-14,PROD-00197,4,cancelled,Debit Card,1260.98
